"광주광역시","60~64세",45158,47462
"광주광역시","65~69세",29249,32535
"광주광역시","70~74세",23388,27660
"광주광역시","75~79세",17076,22913
"광주광역시","80~84세",9477,16115
"광주광역시","85세이상",4607,13300
"동구","합계",51747,52007
"동구","0~4세",1655,1531
"동구","5~9세",1741,1667
"동구","10~14세",1551,1423
"동구","15~19세",2878,2573
"동구","20~24세",5138,4698
"동구","25~29세",4086,3609
"동구","30~34세",3258,2946
"동구","35~39세",3605,3179
"동구","40~44세",3316,2819
"동구","45~49세",3727,3482
"동구","50~54세",3729,3708
"동구","55~59세",3918,4228
"동구","60~64세",3828,4106
"동구","65~69세",2833,3247
"동구","70~74세",2441,3051
"동구","75~79세",2123,2565
"동구","80~84세",1283,1726
"동구","85세이상",637,1449
"서구","합계",147067,150966
"서구","0~4세",5204,4760
"서구","5~9세",7009,6416
"서구","10~14세",7538,6977
"서구","15~19세",9004,8200
"서구","20~24세",10960,10201
"서구","25~29세",10905,10472
"서구","30~34세",8884,8435
"서구","35~39세",10960,11017
"서구","40~44세",11120,11753
"서구","45~49세",13651,14457
"서구","50~54세",13346,13316
"서구","55~59세",11785,12243
"서구","60~64세",9460,10130
"서구","65~69세",6147,6799
"서구","70~74세",4837,5686
"서구","75~79세",3487,4527
"서구","80~84세",1881,3096
"서구","85세이상",889,2481
"남구","합계",105267,112705
"남구","0~4세",3781,3661
"남구","5~9세",5347,5170
"남구","10~14세",5331,5251
"남구","15~19세",6509,6300
"남구","20~24세",7834,7703
"남구","25~29세",6900,6513
"남구","30~34세",5626,5648
"남구","35~39세",7736,8015
"남구","40~44세",7895,8082
"남구","45~49세",8845,9182
"남구","50~54세",8367,8947
"남구","55~59세",8142,9231
"남구","60~64세",7460,8405
"남구","65~69세",5225,6045
"남구","70~74세",4358,5199
"남구","75~79세",3259,4149
"남구","80~84세",1770,2862
"남구","85세이상",882,2342
"북구","합계",222727,223934
"북구","0~4세",8182,7845
"북구","5~9세",9947,9436
"북구","10~14세",10444,9233
"북구","15~19세",13989,12622
"북구","20~24세",19286,18062
"북구","25~29세",17757,15202
"북구","30~34세",13704,12762
"북구","35~39세",16765,15686
"북구","40~44세",16116,15682
"북구","45~49세",18532,18882
"북구","50~54세",18578,19031
"북구","55~59세",17986,18746
"북구","60~64세",14632,15483
"북구","65~69세",9673,10458
"북구","70~74세",7529,8679
"북구","75~79세",5302,7079
"북구","80~84세",2911,4926
"북구","85세이상",1394,4120
"광산구","합계",214479,208831
"광산구","0~4세",9564,9029
"광산구","5~9세",13025,12217
"광산구","10~14세",13168,12516
"광산구","15~19세",14351,14276
"광산구","20~24세",17513,16299
"광산구","25~29세",15888,13268
"광산구","30~34세",13625,12286
"광산구","35~39세",18450,17948
"광산구","40~44세",19034,19041
"광산구","45~49세",21783,20532
"광산구","50~54세",18334,17242
"광산구","55~59세",15030,12802
"광산구","60~64세",9778,9338
"광산구","65~69세",5371,5986
"광산구","70~74세",4223,5045
"광산구","75~79세",2905,4593
"광산구","80~84세",1632,3505
"광산구","85세이상",805,2908
"대전광역시","합계",751585,747254
"대전광역시","0~4세",28033,26483
"대전광역시","5~9세",34651,32796
"대전광역시","10~14세",35528,33215
"대전광역시","15~19세",47490,43138
"대전광역시","20~24세",65124,59238
"대전광역시","25~29세",60580,50585
"대전광역시","30~34세",49344,43639
"대전광역시","35~39세",55973,54160
"대전광역시","40~44세",54900,55397
"대전광역시","45~49세",64766,64706
"대전광역시","50~54세",61470,62267
"대전광역시","55~59세",58710,59712
"대전광역시","60~64세",49170,50878
"대전광역시","65~69세",31696,33884
"대전광역시","70~74세",22645,25400
"대전광역시","75~79세",16678,22200
"대전광역시","80~84세",9803,16373
"대전광역시","85세이상",5024,13183
"동구","합계",119605,117668
"동구","0~4세",3755,3441
"동구","5~9세",4679,4442
"동구","10~14세",4833,4501
"동구","15~19세",7879,7370
"동구","20~24세",12265,11107
"동구","25~29세",8755,6853
"동구","30~34세",6611,5590
"동구","35~39세",8231,7534
"동구","40~44세",8231,7657
"동구","45~49세",9755,8696
"동구","50~54세",9239,8953
"동구","55~59세",9535,9529
"동구","60~64세",8517,9032
"동구","65~69세",6034,6621
"동구","70~74세",4562,5275
"동구","75~79세",3655,4863
"동구","80~84세",2023,3438
"동구","85세이상",1046,2766
"중구","합계",115835,119160
"중구","0~4세",3617,3470
"중구","5~9세",4848,4653
"중구","10~14세",5209,4942
"중구","15~19세",6814,5695
"중구","20~24세",7589,7185
"중구","25~29세",7826,7334
"중구","30~34세",6316,5905
"중구","35~39세",7804,7708
"중구","40~44세",8446,8397
"중구","45~49세",10296,9953
"중구","50~54세",9945,9963
"중구","55~59세",9666,10035
"중구","60~64세",8809,9516
"중구","65~69세",6187,7212
"중구","70~74세",5112,5875
"중구","75~79세",3819,5031
"중구","80~84세",2377,3583
"중구","85세이상",1155,2703
"서구","합계",236242,244678
"서구","0~4세",9228,8665
"서구","5~9세",11344,10826
"서구","10~14세",11939,11191
"서구","15~19세",14989,14572
"서구","20~24세",19331,19150
"서구","25~29세",19008,18224
"서구","30~34세",16197,15118
"서구","35~39세",18028,18247
"서구","40~44세",17453,18578
"서구","45~49세",20777,22229
"서구","50~54세",19541,20887
"서구","55~59세",18357,19420
"서구","60~64세",15173,15896
"서구","65~69세",9597,10141
"서구","70~74세",6513,7240
"서구","75~79세",4645,6008
"서구","80~84세",2724,4540
"서구","85세이상",1398,3746
"유성구","합계",189078,177466
"유성구","0~4세",8903,8309
"유성구","5~9세",10223,9590
"유성구","10~14세",9597,8920
"유성구","15~19세",12574,10414
"유성구","20~24세",18170,14870
"유성구","25~29세",17814,12969
"유성구","30~34세",14975,12704
"유성구","35~39세",15940,15321
"유성구","40~44세",14480,14712
"유성구","45~49세",15806,15931
"유성구","50~54세",14100,14104
"유성구","55~59세",12842,12565
"유성구","60~64세",9837,9575
"유성구","65~69세",5647,5467
"유성구","70~74세",3514,3671
"유성구","75~79세",2386,3263
"유성구","80~84세",1399,2676
"유성구","85세이상",871,2405
"대덕구","합계",90825,88282
"대덕구","0~4세",2530,2598
"대덕구","5~9세",3557,3285
"대덕구","10~14세",3950,3661
"대덕구","15~19세",5234,5087
"대덕구","20~24세",7769,6926
"대덕구","25~29세",7177,5205
"대덕구","30~34세",5245,4322
"대덕구","35~39세",5970,5350
"대덕구","40~44세",6290,6053
"대덕구","45~49세",8132,7897
"대덕구","50~54세",8645,8360
"대덕구","55~59세",8310,8163
"대덕구","60~64세",6834,6859
"대덕구","65~69세",4231,4443
"대덕구","70~74세",2944,3339
"대덕구","75~79세",2173,3035
"대덕구","80~84세",1280,2136
"대덕구","85세이상",554,1563
"울산광역시","합계",591965,551727
"울산광역시","0~4세",24435,22924
"울산광역시","5~9세",29532,27760
"울산광역시","10~14세",28178,25874
"울산광역시","15~19세",31852,26762
"울산광역시","20~24세",40951,29194
"울산광역시","25~29세",43548,32995
"울산광역시","30~34세",39810,32655
"울산광역시","35~39세",49032,44323
"울산광역시","40~44세",46001,42493
"울산광역시","45~49세",50955,51432
"울산광역시","50~54세",54637,53634
"울산광역시","55~59세",53237,49891
"울산광역시","60~64세",41273,40329
"울산광역시","65~69세",25279,24955
"울산광역시","70~74세",16105,16428
"울산광역시","75~79세",10146,13433
"울산광역시","80~84세",4853,9335
"울산광역시","85세이상",2141,7310
"읍부","합계",89957,81491
"읍부","0~4세",3696,3411
"읍부","5~9세",4677,4550
"읍부","10~14세",4827,4485
"읍부","15~19세",5370,4469
"읍부","20~24세",6672,4431
"읍부","25~29세",6539,4559
"읍부","30~34세",5449,4397
"읍부","35~39세",6941,6278
"읍부","40~44세",7288,7051
"읍부","45~49세",8940,8649
"읍부","50~54세",8857,7798
"읍부","55~59세",7589,6413
"읍부","60~64세",5495,5137
"읍부","65~69세",3172,3069
"읍부","70~74세",2035,2104
"읍부","75~79세",1355,2029
"읍부","80~84세",739,1468
"읍부","85세이상",316,1193
"면부","합계",29048,26005
"면부","0~4세",763,687
"면부","5~9세",731,671
"면부","10~14세",793,715
"면부","15~19세",1058,993
"면부","20~24세",1845,1169
"면부","25~29세",2324,1209
"면부","30~34세",2101,1201
"면부","35~39세",2067,1409
"면부","40~44세",1785,1304
"면부","45~49세",2082,1816
"면부","50~54세",2470,2378
"면부","55~59세",2923,2779
"면부","60~64세",2802,2703
"면부","65~69세",1938,1960
"면부","70~74세",1439,1444
"면부","75~79세",996,1434
"면부","80~84세",581,1116
"면부","85세이상",350,1017
"동부","합계",472960,444231
"동부","0~4세",19976,18826
"동부","5~9세",24124,22539
"동부","10~14세",22558,20674
"동부","15~19세",25424,21300
"동부","20~24세",32434,23594
"동부","25~29세",34685,27227
"동부","30~34세",32260,27057
"동부","35~39세",40024,36636
"동부","40~44세",36928,34138
"동부","45~49세",39933,40967
"동부","50~54세",43310,43458
"동부","55~59세",42725,40699
"동부","60~64세",32976,32489
"동부","65~69세",20169,19926
"동부","70~74세",12631,12880
"동부","75~79세",7795,9970
"동부","80~84세",3533,6751
"동부","85세이상",1475,5100
"중구","합계",111433,107995
"중구","0~4세",4088,3785
"중구","5~9세",5351,4902
"중구","10~14세",5078,4473
"중구","15~19세",5784,4897
"중구","20~24세",7338,5282
"중구","25~29세",7802,6357
"중구","30~34세",6530,5890
"중구","35~39세",8370,7940
"중구","40~44세",8231,7710
"중구","45~49세",9456,9791
"중구","50~54세",10419,10741
"중구","55~59세",10689,10513
"중구","60~64세",8703,9098
"중구","65~69세",5765,5949
"중구","70~74세",3737,4022
"중구","75~79세",2452,3266
"중구","80~84세",1183,2024
"중구","85세이상",457,1355
"남구","합계",164591,157544
"남구","0~4세",5733,5455
"남구","5~9세",7008,6532
"남구","10~14세",7289,6703
"남구","15~19세",9203,7726
"남구","20~24세",13180,9867
"남구","25~29세",13264,10339
"남구","30~34세",10784,9200
"남구","35~39세",12218,11503
"남구","40~44세",11355,11609
"남구","45~49세",14408,15793
"남구","50~54세",16240,16242
"남구","55~59세",15457,14857
"남구","60~64세",11928,11848
"남구","65~69세",7316,7334
"남구","70~74세",4557,4659
"남구","75~79세",2834,3534
"남구","80~84세",1271,2439
"남구","85세이상",546,1904
"동구","합계",86075,76029
"동구","0~4세",3785,3578
"동구","5~9세",4697,4394
"동구","10~14세",4054,3668
"동구","15~19세",4169,3666
"동구","20~24세",4963,3554
"동구","25~29세",5797,4264
"동구","30~34세",6818,4874
"동구","35~39세",8853,6905
"동구","40~44세",7412,5938
"동구","45~49세",6985,5888
"동구","50~54세",6472,6363
"동구","55~59세",6977,7399
"동구","60~64세",6608,6320
"동구","65~69세",3998,3698
"동구","70~74세",2479,2168
"동구","75~79세",1290,1503
"동구","80~84세",516,1019
"동구","85세이상",202,830
"북구","합계",110861,102663
"북구","0~4세",6370,6008
"북구","5~9세",7068,6711
"북구","10~14세",6137,5830
"북구","15~19세",6268,5011
"북구","20~24세",6953,4891
"북구","25~29세",7822,6267
"북구","30~34세",8128,7093
"북구","35~39세",10583,10288
"북구","40~44세",9930,8881
"북구","45~49세",9084,9495
"북구","50~54세",10179,10112
"북구","55~59세",9602,7930
"북구","60~64세",5737,5223
"북구","65~69세",3090,2945
"북구","70~74세",1858,2031
"북구","75~79세",1219,1667
"북구","80~84세",563,1269
"북구","85세이상",270,1011
"울주군","합계",119005,107496
"울주군","0~4세",4459,4098
"울주군","5~9세",5408,5221
"울주군","10~14세",5620,5200
"울주군","15~19세",6428,5462
"울주군","20~24세",8517,5600
"울주군","25~29세",8863,5768
"울주군","30~34세",7550,5598
"울주군","35~39세",9008,7687
"울주군","40~44세",9073,8355
"울주군","45~49세",11022,10465
"울주군","50~54세",11327,10176
"울주군","55~59세",10512,9192
"울주군","60~64세",8297,7840
"울주군","65~69세",5110,5029
"울주군","70~74세",3474,3548
"울주군","75~79세",2351,3463
"울주군","80~84세",1320,2584
"울주군","85세이상",666,2210
"세종특별자치시","합계",170148,167988
"세종특별자치시","0~4세",11135,10650
"세종특별자치시","5~9세",12477,11921
"세종특별자치시","10~14세",10682,10698
"세종특별자치시","15~19세",8968,8873
"세종특별자치시","20~24세",11216,9588
"세종특별자치시","25~29세",10901,9966
"세종특별자치시","30~34세",12677,12950
"세종특별자치시","35~39세",17382,18069
"세종특별자치시","40~44세",16485,16293
"세종특별자치시","45~49세",15700,13817
"세종특별자치시","50~54세",11488,10528
"세종특별자치시","55~59세",9897,9492
"세종특별자치시","60~64세",7992,8011
"세종특별자치시","65~69세",4985,5252
"세종특별자치시","70~74세",3408,3752
"세종특별자치시","75~79세",2462,3331
"세종특별자치시","80~84세",1475,2570
"세종특별자치시","85세이상",818,2227
"읍부","합계",26341,23997
"읍부","0~4세",831,700
"읍부","5~9세",1057,1016
"읍부","10~14세",1023,986
"읍부","15~19세",1718,1536
"읍부","20~24세",3969,3764
"읍부","25~29세",2727,1475
"읍부","30~34세",1489,1193
"읍부","35~39세",1704,1509
"읍부","40~44세",1724,1559
"읍부","45~49세",2105,1728
"읍부","50~54세",1832,1692
"읍부","55~59세",1820,1638
"읍부","60~64세",1483,1439
"읍부","65~69세",986,1051
"읍부","70~74세",714,868
"읍부","75~79세",588,805
"읍부","80~84세",383,573
"읍부","85세이상",188,465
"면부","합계",28335,23073
"면부","0~4세",472,442
"면부","5~9세",509,538
"면부","10~14세",551,550
"면부","15~19세",1139,1006
"면부","20~24세",2842,1990
"면부","25~29세",2864,1303
"면부","30~34세",1948,977
"면부","35~39세",1743,1024
"면부","40~44세",1754,975
"면부","45~49세",2067,1307
"면부","50~54세",2276,1681
"면부","55~59세",2533,2161
"면부","60~64세",2403,2155
"면부","65~69세",1721,1632
"면부","70~74세",1240,1348
"면부","75~79세",1060,1547
"면부","80~84세",776,1284
"면부","85세이상",437,1153
"동부","합계",115472,120918
"동부","0~4세",9832,9508
"동부","5~9세",10911,10367
"동부","10~14세",9108,9162
"동부","15~19세",6111,6331
"동부","20~24세",4405,3834
"동부","25~29세",5310,7188
"동부","30~34세",9240,10780
"동부","35~39세",13935,15536
"동부","40~44세",13007,13759
"동부","45~49세",11528,10782
"동부","50~54세",7380,7155
"동부","55~59세",5544,5693
"동부","60~64세",4106,4417
"동부","65~69세",2278,2569
"동부","70~74세",1454,1536
"동부","75~79세",814,979
"동부","80~84세",316,713
"동부","85세이상",193,609
"세종시","합계",170148,167988
"세종시","0~4세",11135,10650
"세종시","5~9세",12477,11921
"세종시","10~14세",10682,10698
"세종시","15~19세",8968,8873
"세종시","20~24세",11216,9588
"세종시","25~29세",10901,9966
"세종시","30~34세",12677,12950
"세종시","35~39세",17382,18069
"세종시","40~44세",16485,16293
"세종시","45~49세",15700,13817
"세종시","50~54세",11488,10528
"세종시","55~59세",9897,9492
"세종시","60~64세",7992,8011
"세종시","65~69세",4985,5252
"세종시","70~74세",3408,3752
"세종시","75~79세",2462,3331
"세종시","80~84세",1475,2570
"세종시","85세이상",818,2227
"경기도","합계",6740448,6560452
"경기도","0~4세",276443,262257
"경기도","5~9세",332102,316005
"경기도","10~14세",320316,304391
"경기도","15~19세",353116,331601
"경기도","20~24세",444948,389439
"경기도","25~29세",517879,435743
"경기도","30~34세",483344,423267
"경기도","35~39세",582039,536297
"경기도","40~44세",554175,524970
"경기도","45~49세",619038,595149
"경기도","50~54세",572780,565732
"경기도","55~59세",544882,528605
"경기도","60~64세",428906,427616
"경기도","65~69세",258300,273544
"경기도","70~74세",189352,216122
"경기도","75~79세",138510,184737
"경기도","80~84세",82160,136032
"경기도","85세이상",42158,108945
"읍부","합계",760526,699301
"읍부","0~4세",29956,28177
"읍부","5~9세",37718,36000
"읍부","10~14세",37338,35197
"읍부","15~19세",39128,37055
"읍부","20~24세",48333,38702
"읍부","25~29세",57428,40828
"읍부","30~34세",54363,41642
"읍부","35~39세",66608,56414
"읍부","40~44세",64597,57518
"읍부","45~49세",71016,61379
"읍부","50~54세",63286,57054
"읍부","55~59세",59208,54558
"읍부","60~64세",47308,46974
"읍부","65~69세",29648,31096
"읍부","70~74세",22719,25515
"읍부","75~79세",16801,22155
"읍부","80~84세",10097,16426
"읍부","85세이상",4974,12611
"면부","합계",448730,358767
"면부","0~4세",9466,9070
"면부","5~9세",11972,11003
"면부","10~14세",11775,10693
"면부","15~19세",18427,16357
"면부","20~24세",30186,19311
"면부","25~29세",44445,20926
"면부","30~34세",39033,17821
"면부","35~39세",34683,20189
"면부","40~44세",29393,19276
"면부","45~49세",32347,23347
"면부","50~54세",34832,28337
"면부","55~59세",39094,34688
"면부","60~64세",37277,33862
"면부","65~69세",24851,24190
"면부","70~74세",19679,19785
"면부","75~79세",15309,19161
"면부","80~84세",10359,16203
"면부","85세이상",5602,14548
"동부","합계",5531192,5502384
"동부","0~4세",237021,225010
"동부","5~9세",282412,269002
"동부","10~14세",271203,258501
"동부","15~19세",295561,278189
"동부","20~24세",366429,331426
"동부","25~29세",416006,373989
"동부","30~34세",389948,363804
"동부","35~39세",480748,459694
"동부","40~44세",460185,448176
"동부","45~49세",515675,510423
"동부","50~54세",474662,480341
"동부","55~59세",446580,439359
"동부","60~64세",344321,346780
"동부","65~69세",203801,218258
"동부","70~74세",146954,170822
"동부","75~79세",106400,143421
"동부","80~84세",61704,103403
"동부","85세이상",31582,81786
"수원시","합계",614493,600493
"수원시","0~4세",25229,23703
"수원시","5~9세",29402,27726
"수원시","10~14세",28685,27165
"수원시","15~19세",34587,31458
"수원시","20~24세",46075,41477
"수원시","25~29세",53987,46632
"수원시","30~34세",47236,42321
"수원시","35~39세",52946,49878
"수원시","40~44세",50183,48318
"수원시","45~49세",55471,54603
"수원시","50~54세",52133,53765
"수원시","55~59세",49374,47861
"수원시","60~64세",35641,35473
"수원시","65~69세",20523,22055
"수원시","70~74세",14431,16602
"수원시","75~79세",9955,13824
"수원시","80~84세",5708,9917
"수원시","85세이상",2927,7715
"장안구","합계",143174,139114
"장안구","0~4세",4434,4222
"장안구","5~9세",6125,5666
"장안구","10~14세",6870,6532
"장안구","15~19세",9440,7902
"장안구","20~24세",13341,10443
"장안구","25~29세",12303,9878
"장안구","30~34세",8661,7501
"장안구","35~39세",9738,9521
"장안구","40~44세",10527,10676
"장안구","45~49세",13153,13266
"장안구","50~54세",12979,13391
"장안구","55~59세",12025,11694
"장안구","60~64세",8835,8829
"장안구","65~69세",5244,5710
"장안구","70~74세",3877,4572
"장안구","75~79세",2911,3954
"장안구","80~84세",1775,2953
"장안구","85세이상",936,2404
"권선구","합계",189282,185488
"권선구","0~4세",8776,8165
"권선구","5~9세",9308,9006
"권선구","10~14세",8207,7704
"권선구","15~19세",9115,8325
"권선구","20~24세",12275,11520
"권선구","25~29세",15528,14073
"권선구","30~34세",14953,13767
"권선구","35~39세",18103,16415
"권선구","40~44세",15874,14340
"권선구","45~49세",16407,15853
"권선구","50~54세",15999,17145
"권선구","55~59세",15957,15843
"권선구","60~64세",11767,11837
"권선구","65~69세",6812,7096
"권선구","70~74세",4653,5126
"권선구","75~79세",3002,4061
"권선구","80~84세",1688,2954
"권선구","85세이상",858,2258
"팔달구","합계",95973,93079
"팔달구","0~4세",2648,2614
"팔달구","5~9세",3060,2923
"팔달구","10~14세",3211,3060
"팔달구","15~19세",4258,3958
"팔달구","20~24세",6191,5987
"팔달구","25~29세",8729,7458
"팔달구","30~34세",7814,6412
"팔달구","35~39세",7817,6624
"팔달구","40~44세",7253,6669
"팔달구","45~49세",8883,8126
"팔달구","50~54세",8787,8529
"팔달구","55~59세",9051,8713
"팔달구","60~64세",7024,7184
"팔달구","65~69세",4320,4775
"팔달구","70~74세",3057,3581
"팔달구","75~79세",2147,3008
"팔달구","80~84세",1190,2001
"팔달구","85세이상",533,1457
"영통구","합계",186064,182812
"영통구","0~4세",9371,8702
"영통구","5~9세",10909,10131
"영통구","10~14세",10397,9869
"영통구","15~19세",11774,11273
"영통구","20~24세",14268,13527
"영통구","25~29세",17427,15223
"영통구","30~34세",15808,14641
"영통구","35~39세",17288,17318
"영통구","40~44세",16529,16633
"영통구","45~49세",17028,17358
"영통구","50~54세",14368,14700
"영통구","55~59세",12341,11611
"영통구","60~64세",8015,7623
"영통구","65~69세",4147,4474
"영통구","70~74세",2844,3323
"영통구","75~79세",1895,2801
"영통구","80~84세",1055,2009
"영통구","85세이상",600,1596
"성남시","합계",455369,464526
"성남시","0~4세",16204,15535
"성남시","5~9세",19913,18768
"성남시","10~14세",20347,19367
"성남시","15~19세",23446,22685
"성남시","20~24세",28999,27636
"성남시","25~29세",35527,33412
"성남시","30~34세",32962,31359
"성남시","35~39세",36865,36185
"성남시","40~44세",35325,35874
"성남시","45~49세",42610,42843
"성남시","50~54세",39521,40045
"성남시","55~59세",37944,39389
"성남시","60~64세",32035,32594
"성남시","65~69세",19704,21320
"성남시","70~74세",14468,17078
"성남시","75~79세",10525,13371
"성남시","80~84세",5922,9405
"성남시","85세이상",3052,7660
"수정구","합계",121729,119527
"수정구","0~4세",3946,3924
"수정구","5~9세",4284,4162
"수정구","10~14세",3980,3818
"수정구","15~19세",5263,4997
"수정구","20~24세",8500,8224
"수정구","25~29세",10130,8787
"수정구","30~34세",9164,7864
"수정구","35~39세",10182,8954
"수정구","40~44세",9482,8190
"수정구","45~49세",10760,9642
"수정구","50~54세",10446,10271
"수정구","55~59세",11010,11119
"수정구","60~64세",9267,9705
"수정구","65~69세",5984,6642
"수정구","70~74세",4281,5060
"수정구","75~79세",2975,3874
"수정구","80~84세",1474,2479
"수정구","85세이상",601,1815
"중원구","합계",108919,107086
"중원구","0~4세",3401,3228
"중원구","5~9세",3898,3582
"중원구","10~14세",3884,3794
"중원구","15~19세",4900,4647
"중원구","20~24세",6988,6631
"중원구","25~29세",9066,8056
"중원구","30~34세",8069,6956
"중원구","35~39세",8932,7953
"중원구","40~44세",8112,7250
"중원구","45~49세",9662,8799
"중원구","50~54세",9659,9679
"중원구","55~59세",9935,10367
"중원구","60~64세",8625,8672
"중원구","65~69세",5369,5699
"중원구","70~74세",3932,4384
"중원구","75~79세",2629,3459
"중원구","80~84세",1311,2241
"중원구","85세이상",547,1689
"분당구","합계",224721,237913
"분당구","0~4세",8857,8383
"분당구","5~9세",11731,11024
"분당구","10~14세",12483,11755
"분당구","15~19세",13283,13041
"분당구","20~24세",13511,12781
"분당구","25~29세",16331,16569
"분당구","30~34세",15729,16539
"분당구","35~39세",17751,19278
"분당구","40~44세",17731,20434
"분당구","45~49세",22188,24402
"분당구","50~54세",19416,20095
"분당구","55~59세",16999,17903
"분당구","60~64세",14143,14217
"분당구","65~69세",8351,8979
"분당구","70~74세",6255,7634
"분당구","75~79세",4921,6038
"분당구","80~84세",3137,4685
"분당구","85세이상",1904,4156
"의정부시","합계",216737,223620
"의정부시","0~4세",8246,7547
"의정부시","5~9세",9868,9427
"의정부시","10~14세",9896,9350
"의정부시","15~19세",11599,10995
"의정부시","20~24세",14621,14245
"의정부시","25~29세",15675,15122
"의정부시","30~34세",13052,12923
"의정부시","35~39세",17016,16230
"의정부시","40~44세",16324,16126
"의정부시","45~49세",19944,20303
"의정부시","50~54세",19140,20069
"의정부시","55~59세",18785,18871
"의정부시","60~64세",15157,15669
"의정부시","65~69세",9353,10454
"의정부시","70~74세",7352,8975
"의정부시","75~79세",5727,7759
"의정부시","80~84세",3366,5491
"의정부시","85세이상",1616,4064
"안양시","합계",275659,281680
"안양시","0~4세",10079,9680
"안양시","5~9세",11589,11042
"안양시","10~14세",12559,11683
"안양시","15~19세",14855,14033
"안양시","20~24세",19075,17860
"안양시","25~29세",21345,19738
"안양시","30~34세",19605,18348
"안양시","35~39세",21479,20553
"안양시","40~44세",19983,20455
"안양시","45~49세",24435,25886
"안양시","50~54세",24382,26135
"안양시","55~59세",24755,26053
"안양시","60~64세",20515,20817
"안양시","65~69세",12440,12291
"안양시","70~74세",8063,9154
"안양시","75~79세",5591,7571
"안양시","80~84세",3237,5718
"안양시","85세이상",1672,4663
"만안구","합계",122820,123380
"만안구","0~4세",4282,4154
"만안구","5~9세",4381,4157
"만안구","10~14세",4417,4001
"만안구","15~19세",5774,5529
"만안구","20~24세",8594,8462
"만안구","25~29세",9911,8899
"만안구","30~34세",8817,7997
"만안구","35~39세",9785,8623
"만안구","40~44세",8631,7820
"만안구","45~49세",9969,10085
"만안구","50~54세",10632,11407
"만안구","55~59세",11728,12025
"만안구","60~64세",9863,10172
"만안구","65~69세",6306,6254
"만안구","70~74세",4231,4719
"만안구","75~79세",2995,3899
"만안구","80~84세",1689,2871
"만안구","85세이상",815,2306
"동안구","합계",152839,158300
"동안구","0~4세",5797,5526
"동안구","5~9세",7208,6885
"동안구","10~14세",8142,7682
"동안구","15~19세",9081,8504
"동안구","20~24세",10481,9398
"동안구","25~29세",11434,10839
"동안구","30~34세",10788,10351
"동안구","35~39세",11694,11930
"동안구","40~44세",11352,12635
"동안구","45~49세",14466,15801
"동안구","50~54세",13750,14728
"동안구","55~59세",13027,14028
"동안구","60~64세",10652,10645
"동안구","65~69세",6134,6037
"동안구","70~74세",3832,4435
"동안구","75~79세",2596,3672
"동안구","80~84세",1548,2847
"동안구","85세이상",857,2357
"부천시","합계",415264,421487
"부천시","0~4세",15110,14303
"부천시","5~9세",17255,16606
"부천시","10~14세",17054,16118
"부천시","15~19세",19865,19056
"부천시","20~24세",28004,26114
"부천시","25~29세",32807,30842
"부천시","30~34세",30199,28328
"부천시","35~39세",34617,32563
"부천시","40~44세",31257,29956
"부천시","45~49세",35921,36145
"부천시","50~54세",35882,38775
"부천시","55~59세",39038,40630
"부천시","60~64세",32381,32977
"부천시","65~69세",18915,19342
"부천시","70~74세",12296,13130
"부천시","75~79세",7927,11042
"부천시","80~84세",4328,8450
"부천시","85세이상",2408,7110
"광명시","합계",154896,158566
"광명시","0~4세",5817,5614
"광명시","5~9세",7451,7030
"광명시","10~14세",7667,7412
"광명시","15~19세",8686,7990
"광명시","20~24세",9594,8551
"광명시","25~29세",10680,9758
"광명시","30~34세",10335,10011
"광명시","35~39세",12816,12553
"광명시","40~44세",12567,12906
"광명시","45~49세",14573,14707
"광명시","50~54세",13478,13698
"광명시","55~59세",12829,13283
"광명시","60~64세",10947,11962
"광명시","65~69세",6969,7509
"광명시","70~74세",4727,5413
"광명시","75~79세",3213,4521
"광명시","80~84세",1710,3175
"광명시","85세이상",837,2473
"평택시","합계",271966,249206
"평택시","0~4세",11642,11117
"평택시","5~9세",13309,12819
"평택시","10~14세",12771,12166
"평택시","15~19세",13878,12678
"평택시","20~24세",17943,14761
"평택시","25~29세",22378,16910
"평택시","30~34세",21854,16776
"평택시","35~39세",24964,20806
"평택시","40~44세",23560,20327
"평택시","45~49세",25446,22373
"평택시","50~54세",22884,21105
"평택시","55~59세",20824,18696
"평택시","60~64세",15182,14672
"평택시","65~69세",8911,9677
"평택시","70~74세",6586,7761
"평택시","75~79세",5083,7148
"평택시","80~84세",3205,5570
"평택시","85세이상",1546,3844
"동두천시","합계",48387,48154
"동두천시","0~4세",1580,1441
"동두천시","5~9세",2110,1966
"동두천시","10~14세",2034,2105
"동두천시","15~19세",2676,2557
"동두천시","20~24세",3117,2638
"동두천시","25~29세",3224,2673
"동두천시","30~34세",2759,2436
"동두천시","35~39세",3285,3188
"동두천시","40~44세",3578,3207
"동두천시","45~49세",4295,3919
"동두천시","50~54세",4388,3738
"동두천시","55~59세",4160,3837
"동두천시","60~64세",3593,3566
"동두천시","65~69세",2296,2528
"동두천시","70~74세",1964,2526
"동두천시","75~79세",1702,2544
"동두천시","80~84세",1088,1857
"동두천시","85세이상",538,1428
"안산시","합계",370739,343911
"안산시","0~4세",11902,11379
"안산시","5~9세",13907,13464
"안산시","10~14세",15308,14416
"안산시","15~19세",20419,18890
"안산시","20~24세",28812,25363
"안산시","25~29세",33391,26464
"안산시","30~34세",28600,21775
"안산시","35~39세",29919,24301
